ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Transcriptions,AlternativeValues
Tacana-15-850-1,,Tacana,15-850,sina-da,sina-da,s i n a + d a,,,,false,^s i n a - d a$,Tacana,,
Tacana-15-851-1,,Tacana,15-851,sina-da; kʷasese-da,sina-da,s i n a + d a,,,,false,^s i n a - d a$,Tacana,,
Tacana-15-851-2,,Tacana,15-851,sina-da; kʷasese-da,kʷasese-da,kʷ a s e s e + d a,,,,false,^kʷ a s e s e - d a$,Tacana,,
Tacana-15-860-1,,Tacana,15-860,wina-da,wina-da,w i n a + d a,,,,false,^w i n a - d a$,Tacana,,
Tacana-15-870-1,,Tacana,15-870,c̷ero-da,c̷ero-da,tʃ e ɾ o + d a,,,,false,^c̷ e r o - d a$,Tacana,,
Tacana-15-880-1,,Tacana,15-880,ači; aði-da,ači,a tʃ i,,,,false,^a č i$,Tacana,,
Tacana-15-880-2,,Tacana,15-880,ači; aði-da,aði-da,a ð i + d a,,,,false,^a ð i - d a$,Tacana,,
Tacana-15-890-1,,Tacana,15-890,riči-riči,riči-riči,ɾ i tʃ i + ɾ i tʃ i,,,,false,^r i č i - r i č i$,Tacana,,
Tacana-16-110-1,,Tacana,16-110,e-niď̶o; e-nime,e-niď̶o,e + n i dt o,,,,false,^e - n i ď̶ o$,Tacana,,
Tacana-16-110-2,,Tacana,16-110,e-niď̶o; e-nime,e-nime,e + n i m e,,,,false,^e - n i m e$,Tacana,,
Tacana-16-150-1,,Tacana,16-150,kʷaha biame -po-; c̷oneti-,kʷaha_biame_-po-,kʷ a h a + b i a m e + p o,,,,false,^kʷ a h a _ b i a m e _- p o -$,Tacana,,
Tacana-16-150-2,,Tacana,16-150,kʷaha biame -po-; c̷oneti-,c̷oneti-,tʃ o n e t i,,,,false,^c̷ o n e t i -$,Tacana,,
Tacana-16-180-1,,Tacana,16-180,-biď̶i-biď̶i,-biď̶i-biď̶i,b i dt i + b i dt i,,,,false,^- b i ď̶ i - b i ď̶ i$,Tacana,,
Tacana-16-230-1,,Tacana,16-230,beidahi,beidahi,b e i d a h i,,,,false,^b e i d a h i$,Tacana,,
Tacana-16-250-1,,Tacana,16-250,haiď̶ebati-,haiď̶ebati-,h a i dt e b a t i,,,,false,^h a i ď̶ e b a t i -$,Tacana,,
Tacana-16-251-1,,Tacana,16-251,bori-da,bori-da,b o ɾ i + d a,,,,false,^b o r i - d a$,Tacana,,
Tacana-16-260-1,,Tacana,16-260,ha-sito-ti-,ha-sito-ti-,h a + s i t o + t i,,,,false,^h a - s i t o - t i -$,Tacana,,
Tacana-16-270-1,,Tacana,16-270,c̷ada-ba-; nawe-da,c̷ada-ba-,tʃ a d a + b a,,,,false,^c̷ a d a - b a -$,Tacana,,
Tacana-16-270-2,,Tacana,16-270,c̷ada-ba-; nawe-da,nawe-da,n a w e + d a,,,,false,^n a w e - d a$,Tacana,,
Tacana-16-290-1,,Tacana,16-290,boði-,boði-,b o ð i,,,,false,^b o ð i -$,Tacana,,
Tacana-16-300-1,,Tacana,16-300,iď̶ami-,iď̶ami-,i dt a m i,,,,false,^i ď̶ a m i -$,Tacana,,
Tacana-16-310-1,,Tacana,16-310,neba-,neba-,n e b a,,,,false,^n e b a -$,Tacana,,
Tacana-16-320-1,,Tacana,16-320,tahi-da,tahi-da,t a h i + d a,,,,false,^t a h i - d a$,Tacana,,
Tacana-16-330-1,,Tacana,16-330,kʷabia -po-,kʷabia_-po-,kʷ a b i a + p o,,,,false,^kʷ a b i a _- p o -$,Tacana,,
Tacana-16-340-1,,Tacana,16-340,iboneba-; ičenoba-,iboneba-,i b o n e b a,,,,false,^i b o n e b a -$,Tacana,,
Tacana-16-340-2,,Tacana,16-340,iboneba-; ičenoba-,ičenoba-,i tʃ e n o b a,,,,false,^i č e n o b a -$,Tacana,,
Tacana-16-370-1,,Tacana,16-370,pa-,pa-,p a,,,,false,^p a -$,Tacana,,
Tacana-16-380-1,,Tacana,16-380,toa-na,toa-na,t o a + n a,,,,false,^t o a - n a$,Tacana,,
Tacana-16-390-1,,Tacana,16-390,tisi-tisi-,tisi-tisi-,t i s i + t i s i,,,,false,^t i s i - t i s i -$,Tacana,,
Tacana-16-410-1,,Tacana,16-410,doininiba-,doininiba-,d o i n i n i b a,,,,false,^d o i n i n i b a -$,Tacana,,
Tacana-16-420-1,,Tacana,16-420,doinini; nime-po,doinini,d o i n i n i,,,,false,^d o i n i n i$,Tacana,,
Tacana-16-420-2,,Tacana,16-420,doinini; nime-po,nime-po,n i m e + p o,,,,false,^n i m e - p o$,Tacana,,
Tacana-16-440-1,,Tacana,16-440,ha-reha-tihi; oc̷a-ta-ba-,ha-reha-tihi,h a + ɾ e h a + t i h i,,,,false,^h a - r e h a - t i h i$,Tacana,,
Tacana-16-440-2,,Tacana,16-440,ha-reha-tihi; oc̷a-ta-ba-,oc̷a-ta-ba-,o tʃ a + t a + b a,,,,false,^o c̷ a - t a - b a -$,Tacana,,
Tacana-16-450-1,,Tacana,16-450,biď̶o,biď̶o,b i dt o,,,,false,^b i ď̶ o$,Tacana,,
Tacana-16-520-1,,Tacana,16-520,čoheme; nime-toče-da,čoheme,tʃ o h e m e,,,,false,^č o h e m e$,Tacana,,
Tacana-16-520-2,,Tacana,16-520,čoheme; nime-toče-da,nime-toče-da,n i m e + t o tʃ e + d a,,,,false,^n i m e - t o č e - d a$,Tacana,,
Tacana-16-530-1,,Tacana,16-530,iyo-ame; iyoba-,iyo-ame,i j o + a m e,,,,false,^i y o - a m e$,Tacana,,
Tacana-16-530-2,,Tacana,16-530,iyo-ame; iyoba-,iyoba-,i j o b a,,,,false,^i y o b a -$,Tacana,,
Tacana-16-540-1,,Tacana,16-540,reha-da,reha-da,ɾ e h a + d a,,,,false,^r e h a - d a$,Tacana,,
Tacana-16-620-1,,Tacana,16-620,oc̷ataba-; c̷ada,oc̷ataba-,o tʃ a t a b a,,,,false,^o c̷ a t a b a -$,Tacana,,
Tacana-16-620-2,,Tacana,16-620,oc̷ataba-; c̷ada,c̷ada,tʃ a d a,,,,false,^c̷ a d a$,Tacana,,
Tacana-16-622-1,,Tacana,16-622,ðare-,ðare-,ð a ɾ e,,,,false,^ð a r e -$,Tacana,,
Tacana-16-630-1,,Tacana,16-630,iď̶oa-; ha-nime-točea-ti-,iď̶oa-,i dt o a,,,,false,^i ď̶ o a -$,Tacana,,
Tacana-16-630-2,,Tacana,16-630,iď̶oa-; ha-nime-točea-ti-,ha-nime-točea-ti-,h a + n i m e + t o tʃ e a + t i,,,,false,^h a - n i m e - t o č e a - t i -$,Tacana,,
Tacana-16-650-1,,Tacana,16-650,hei-a-; hei-po-,hei-a-,h e i + a,,,,false,^h e i - a -$,Tacana,,
Tacana-16-650-2,,Tacana,16-650,hei-a-; hei-po-,hei-po-,h e i + p o,,,,false,^h e i - p o -$,Tacana,,
Tacana-16-660-1,,Tacana,16-660,ene-kita; ene-boc̷epi,ene-kita,e n e + k i t a,,,,false,^e n e - k i t a$,Tacana,,
Tacana-16-660-2,,Tacana,16-660,ene-kita; ene-boc̷epi,ene-boc̷epi,e n e + b o tʃ e p i,,,,false,^e n e - b o c̷ e p i$,Tacana,,
Tacana-16-670-1,,Tacana,16-670,biď̶o-mimi,biď̶o-mimi,b i dt o + m i m i,,,,false,^b i ď̶ o - m i m i$,Tacana,,
Tacana-16-680-1,,Tacana,16-680,basea-,basea-,b a s e a,,,,false,^b a s e a -$,Tacana,,
Tacana-16-710-1,,Tacana,16-710,sai-da,sai-da,s a i + d a,,,,false,^s a i - d a$,Tacana,,
Tacana-16-720-1,,Tacana,16-720,maða-da we; ate,maða-da_we,m a ð a + d a + w e,,,,false,^m a ð a - d a _ w e$,Tacana,,
Tacana-16-720-2,,Tacana,16-720,maða-da we; ate,ate,a t e,,,,false,^a t e$,Tacana,,
Tacana-16-730-1,,Tacana,16-730,boc̷epi,boc̷epi,b o tʃ e p i,,,,false,^b o c̷ e p i$,Tacana,,
Tacana-16-740-1,,Tacana,16-740,hapic̷ataitia da ema,hapic̷ataitia_da_ema,h a p i tʃ a t a i t i a + d a + e m a,,,,false,^h a p i c̷ a t a i t i a _ d a _ e m a$,Tacana,,
Tacana-16-760-1,,Tacana,16-760,hoča,hoča,h o tʃ a,,,,false,^h o č a$,Tacana,,
Tacana-16-770-1,,Tacana,16-770,ha-pic̷a-ti-; kʷe we -a-,ha-pic̷a-ti-,h a + p i tʃ a + t i,,,,false,^h a - p i c̷ a - t i -$,Tacana,,
Tacana-16-770-2,,Tacana,16-770,ha-pic̷a-ti-; kʷe we -a-,kʷe_we_-a-,kʷ e + w e + a,,,,false,^kʷ e _ w e _- a -$,Tacana,,
Tacana-16-780-1,,Tacana,16-780,hoča,hoča,h o tʃ a,,,,false,^h o č a$,Tacana,,
Tacana-16-810-1,,Tacana,16-810,ania; bata sai-da,ania,a n i a,,,,false,^a n i a$,Tacana,,
Tacana-16-810-2,,Tacana,16-810,ania; bata sai-da,bata_sai-da,b a t a + s a i + d a,,,,false,^b a t a _ s a i - d a$,Tacana,,
Tacana-16-820-1,,Tacana,16-820,emaðati,emaðati,e m a ð a t i,,,,false,^e m a ð a t i$,Tacana,,
Tacana-17-130-1,,Tacana,17-130,piba-,piba-,p i b a,,,,false,^p i b a -$,Tacana,,
Tacana-17-140-1,,Tacana,17-140,pepe -ba-; pepe -po-,pepe_-ba-,p e p e + b a,,,,false,^p e p e _- b a -$,Tacana,,
Tacana-17-140-2,,Tacana,17-140,pepe -ba-; pepe -po-,pepe_-po-,p e p e + p o,,,,false,^p e p e _- p o -$,Tacana,,
Tacana-17-170-1,,Tacana,17-170,a; ba-we/boe,a,a,,,,false,^a$,Tacana,,
Tacana-17-170-2,,Tacana,17-170,a; ba-we/boe,ba-we,b a + w e,,,,false,^b a - w e$,Tacana,,
Tacana-17-170-3,,Tacana,17-170,a; ba-we/boe,boe,b o e,,,,false,^b o e$,Tacana,,
Tacana-17-172-1,,Tacana,17-172,inimia-; imi-imi-a-,inimia-,i n i m i a,,,,false,^i n i m i a -$,Tacana,,
Tacana-17-172-2,,Tacana,17-172,inimia-; imi-imi-a-,imi-imi-a-,i m i + i m i + a,,,,false,^i m i - i m i - a -$,Tacana,,
Tacana-17-180-1,,Tacana,17-180,batame,batame,b a t a m e,,,,false,^b a t a m e$,Tacana,,
Tacana-17-190-1,,Tacana,17-190,piba,piba,p i b a,,,,false,^p i b a$,Tacana,,
Tacana-17-210-1,,Tacana,17-210,ebia so čoa-hi,ebia_so_čoa-hi,e b i a + s o + tʃ o a + h i,,,,false,^e b i a _ s o _ č o a - h i$,Tacana,,
Tacana-17-220-1,,Tacana,17-220,čoa tadada,čoa_tadada,tʃ o a + t a d a d a,,,,false,^č o a _ t a d a d a$,Tacana,,
Tacana-17-230-1,,Tacana,17-230,c̷eic̷i,c̷eic̷i,tʃ e i tʃ i,,,,false,^c̷ e i c̷ i$,Tacana,,
Tacana-17-240-1,,Tacana,17-240,ha-boec̷oa-ti-,ha-boec̷oa-ti-,h a + b o e tʃ o a + t i,,,,false,^h a - b o e c̷ o a - t i -$,Tacana,,
Tacana-17-250-1,,Tacana,17-250,boe-c̷oa-; bawe-c̷oa-,boe-c̷oa-,b o e + tʃ o a,,,,false,^b o e - c̷ o a -$,Tacana,,
Tacana-17-250-2,,Tacana,17-250,boe-c̷oa-; bawe-c̷oa-,bawe-c̷oa-,b a w e + tʃ o a,,,,false,^b a w e - c̷ o a -$,Tacana,,
Tacana-17-270-1,,Tacana,17-270,e-boe-c̷oa-hi,e-boe-c̷oa-hi,e + b o e + tʃ o a + h i,,,,false,^e - b o e - c̷ o a - h i$,Tacana,,
Tacana-17-310-1,,Tacana,17-310,piba-me-,piba-me-,p i b a + m e,,,,false,^p i b a - m e -$,Tacana,,
Tacana-17-320-1,,Tacana,17-320,seta-,seta-,s e t a,,,,false,^s e t a -$,Tacana,,
Tacana-17-340-1,,Tacana,17-340,kʷare-da; toawe-da,kʷare-da,kʷ a ɾ e + d a,,,,false,^kʷ a r e - d a$,Tacana,,
Tacana-17-340-2,,Tacana,17-340,kʷare-da; toawe-da,toawe-da,t o a w e + d a,,,,false,^t o a w e - d a$,Tacana,,
Tacana-17-360-1,,Tacana,17-360,kʷac̷a mawe; ec̷ia we,kʷac̷a_mawe,kʷ a tʃ a + m a w e,,,,false,^kʷ a c̷ a _ m a w e$,Tacana,,
Tacana-17-360-2,,Tacana,17-360,kʷac̷a mawe; ec̷ia we,ec̷ia_we,e tʃ i a + w e,,,,false,^e c̷ i a _ w e$,Tacana,,
Tacana-17-370-1,,Tacana,17-370,eneiwe,eneiwe,e n e i w e,,,,false,^e n e i w e$,Tacana,,
Tacana-17-380-1,,Tacana,17-380,saida -kisa-,saida_-kisa-,s a i d a + k i s a,,,,false,^s a i d a _- k i s a -$,Tacana,,
Tacana-17-420-1,,Tacana,17-420,-me,-me,m e,,,,false,^- m e$,Tacana,,
Tacana-17-450-1,,Tacana,17-450,ha-c̷ata-ti-,ha-c̷ata-ti-,h a + tʃ a t a + t i,,,,false,^h a - c̷ a t a - t i -$,Tacana,,
Tacana-17-460-1,,Tacana,17-460,atasai-da,atasai-da,a t a s a i + d a,,,,false,^a t a s a i - d a$,Tacana,,
Tacana-17-470-1,,Tacana,17-470,ataða-da,ataða-da,a t a ð a + d a,,,,false,^a t a ð a - d a$,Tacana,,
Tacana-17-520-1,,Tacana,17-520,"kʷaso, hokʷaso",kʷaso,kʷ a s o,,,,false,^kʷ a s o$,Tacana,,
Tacana-17-520-2,,Tacana,17-520,"kʷaso, hokʷaso",hokʷaso,h o kʷ a s o,,,,false,^h o kʷ a s o$,Tacana,,
Tacana-17-530-1,,Tacana,17-530,awa...so,awa...so,a w a + s o,,,,false,^a w a ... s o$,Tacana,,
Tacana-17-550-1,,Tacana,17-550,eʔe,eʔe,e ʔ e,,,,false,^e ʔ e$,Tacana,,
Tacana-17-560-1,,Tacana,17-560,moe; mawe; aimoe...mawe,moe,m o e,,,,false,^m o e$,Tacana,,
Tacana-17-560-2,,Tacana,17-560,moe; mawe; aimoe...mawe,mawe,m a w e,,,,false,^m a w e$,Tacana,,
Tacana-17-560-3,,Tacana,17-560,moe; mawe; aimoe...mawe,aimoe...mawe,a i m o e + m a w e,,,,false,^a i m o e ... m a w e$,Tacana,,
Tacana-17-610-1,,Tacana,17-610,kʷaha; kʷa ni da,kʷaha,kʷ a h a,,,,false,^kʷ a h a$,Tacana,,
Tacana-17-610-2,,Tacana,17-610,kʷaha; kʷa ni da,kʷa_ni_da,kʷ a + n i + d a,,,,false,^kʷ a _ n i _ d a$,Tacana,,
Tacana-17-630-1,,Tacana,17-630,ke(h)okʷa ni da,keokʷa_ni_da,k e o kʷ a + n i + d a,,,,false,^k e o kʷ a _ n i _ d a$,Tacana,,
Tacana-17-640-1,,Tacana,17-640,ai,ai,a i,,,,false,^a i$,Tacana,,
Tacana-17-650-1,,Tacana,17-650,kec̷ono ni da,kec̷ono_ni_da,k e tʃ o n o + n i + d a,,,,false,^k e c̷ o n o _ n i _ d a$,Tacana,,
Tacana-17-660-1,,Tacana,17-660,ke pia; hoke,ke_pia,k e + p i a,,,,false,^k e _ p i a$,Tacana,,
Tacana-17-660-2,,Tacana,17-660,ke pia; hoke,hoke,h o k e,,,,false,^h o k e$,Tacana,,
Tacana-17-670-1,,Tacana,17-670,ke-bata,ke-bata,k e + b a t a,,,,false,^k e - b a t a$,Tacana,,
Tacana-17-680-1,,Tacana,17-680,ai-ðe; ai-ya,ai-ðe,a i + ð e,,,,false,^a i - ð e$,Tacana,,
Tacana-17-680-2,,Tacana,17-680,ai-ðe; ai-ya,ai-ya,a i + j a,,,,false,^a i - y a$,Tacana,,
Tacana-17-690-1,,Tacana,17-690,kʷaso; ho-kʷaha so,kʷaso,kʷ a s o,,,,false,^kʷ a s o$,Tacana,,
Tacana-17-690-2,,Tacana,17-690,kʷaso; ho-kʷaha so,ho-kʷaha_so,h o + kʷ a h a + s o,,,,false,^h o - kʷ a h a _ s o$,Tacana,,
Tacana-18-110-1,,Tacana,18-110,e-c̷oi,e-c̷oi,e + tʃ o i,,,,false,^e - c̷ o i$,Tacana,,
Tacana-18-120-1,,Tacana,18-120,sac̷o-,sac̷o-,s a tʃ o,,,,false,^s a c̷ o -$,Tacana,,
Tacana-18-130-1,,Tacana,18-130,hehe-,hehe-,h e h e,,,,false,^h e h e -$,Tacana,,
Tacana-18-170-1,,Tacana,18-170,wi-,wi-,w i,,,,false,^w i -$,Tacana,,
Tacana-18-180-1,,Tacana,18-180,c̷ia-c̷ia-,c̷ia-c̷ia-,tʃ i a + tʃ i a,,,,false,^c̷ i a - c̷ i a -$,Tacana,,
Tacana-18-210-1,,Tacana,18-210,mimi-; ha-kisa-ti-,mimi-,m i m i,,,,false,^m i m i -$,Tacana,,
Tacana-18-210-2,,Tacana,18-210,mimi-; ha-kisa-ti-,ha-kisa-ti-,h a + k i s a + t i,,,,false,^h a - k i s a - t i -$,Tacana,,
Tacana-18-220-1,,Tacana,18-220,po-,po-,p o,,,,false,^p o -$,Tacana,,
Tacana-18-230-1,,Tacana,18-230,tahi-da; kʷac̷a mawe,tahi-da,t a h i + d a,,,,false,^t a h i - d a$,Tacana,,
Tacana-18-230-2,,Tacana,18-230,tahi-da; kʷac̷a mawe,kʷac̷a_mawe,kʷ a tʃ a + m a w e,,,,false,^kʷ a c̷ a _ m a w e$,Tacana,,
Tacana-18-240-1,,Tacana,18-240,mimi kʷana; yana,mimi_kʷana,m i m i + kʷ a n a,,,,false,^m i m i _ kʷ a n a$,Tacana,,
Tacana-18-240-2,,Tacana,18-240,mimi kʷana; yana,yana,j a n a,,,,false,^y a n a$,Tacana,,
Tacana-18-260-1,,Tacana,18-260,mimi,mimi,m i m i,,,,false,^m i m i$,Tacana,,
Tacana-18-280-1,,Tacana,18-280,e-bani,e-bani,e + b a n i,,,,false,^e - b a n i$,Tacana,,
Tacana-18-310-1,,Tacana,18-310,kisa-ba-,kisa-ba-,k i s a + b a,,,,false,^k i s a - b a -$,Tacana,,
Tacana-18-320-1,,Tacana,18-320,heo-c̷o-,heo-c̷o-,h e o + tʃ o,,,,false,^h e o - c̷ o -$,Tacana,,
Tacana-18-350-1,,Tacana,18-350,habahati-; patia pohi -po-,habahati-,h a b a h a t i,,,,false,^h a b a h a t i -$,Tacana,,
Tacana-18-350-2,,Tacana,18-350,habahati-; patia pohi -po-,patia_pohi_-po-,p a t i a + p o h i + p o,,,,false,^p a t i a _ p o h i _- p o -$,Tacana,,
Tacana-18-360-1,,Tacana,18-360,hamic̷o-ti-,hamic̷o-ti-,h a m i tʃ o + t i,,,,false,^h a m i c̷ o - t i -$,Tacana,,
Tacana-18-370-1,,Tacana,18-370,c̷ada mawe -ba-,c̷ada_mawe_-ba-,tʃ a d a + m a w e + b a,,,,false,^c̷ a d a _ m a w e _- b a -$,Tacana,,
Tacana-18-390-1,,Tacana,18-390,ď̶aya-,ď̶aya-,dt a j a,,,,false,^ď̶ a y a -$,Tacana,,
Tacana-18-410-1,,Tacana,18-410,iwa-,iwa-,i w a,,,,false,^i w a -$,Tacana,,
Tacana-18-510-1,,Tacana,18-510,dere-dere-,dere-dere-,d e ɾ e + d e ɾ e,,,,false,^d e r e - d e r e -$,Tacana,,
Tacana-18-520-1,,Tacana,18-520,mimi-a-me,mimi-a-me,m i m i + a + m e,,,,false,^m i m i - a - m e$,Tacana,,
Tacana-18-560-1,,Tacana,18-560,kirika,kirika,k i ɾ i k a,,,,false,^k i r i k a$,Tacana,,
Tacana-18-610-1,,Tacana,18-610,kirika,kirika,k i ɾ i k a,,,,false,^k i r i k a$,Tacana,,
Tacana-18-710-1,,Tacana,18-710,moi,moi,m o i,,,,false,^m o i$,Tacana,,
Tacana-18-720-1,,Tacana,18-720,hememe,hememe,h e m e m e,,,,false,^h e m e m e$,Tacana,,
Tacana-18-730-1,,Tacana,18-730,pototo,pototo,p o t o t o,,,,false,^p o t o t o$,Tacana,,
Tacana-18-740-1,,Tacana,18-740,raka-raka,raka-raka,ɾ a k a + ɾ a k a,,,,false,^r a k a - r a k a$,Tacana,,
Tacana-19-110-1,,Tacana,19-110,yawa,yawa,j a w a,,,,false,^y a w a$,Tacana,,
Tacana-19-160-1,,Tacana,19-160,e-ho-de; ata,e-ho-de,e + h o + d e,,,,false,^e - h o - d e$,Tacana,,
Tacana-19-160-2,,Tacana,19-160,e-ho-de; ata,ata,a t a,,,,false,^a t a$,Tacana,,
Tacana-19-240-1,,Tacana,19-240,e-čoa pohi; ekʷai,e-čoa_pohi,e + tʃ o a + p o h i,,,,false,^e - č o a _ p o h i$,Tacana,,
Tacana-19-240-2,,Tacana,19-240,e-čoa pohi; ekʷai,ekʷai,e kʷ a i,,,,false,^e kʷ a i$,Tacana,,
Tacana-19-250-1,,Tacana,19-250,eitona-hi; wara,eitona-hi,e i t o n a + h i,,,,false,^e i t o n a - h i$,Tacana,,
Tacana-19-250-2,,Tacana,19-250,eitona-hi; wara,wara,w a ɾ a,,,,false,^w a r a$,Tacana,,
Tacana-19-310-1,,Tacana,19-310,e-kʷac̷asia; wara-tia-,e-kʷac̷asia,e + kʷ a tʃ a s i a,,,,false,^e - kʷ a c̷ a s i a$,Tacana,,
Tacana-19-310-2,,Tacana,19-310,e-kʷac̷asia; wara-tia-,wara-tia-,w a ɾ a + t i a,,,,false,^w a r a - t i a -$,Tacana,,
Tacana-19-320-1,,Tacana,19-320,e-čoa pohi aida,e-čoa_pohi_aida,e + tʃ o a + p o h i + a i d a,,,,false,^e - č o a _ p o h i _ a i d a$,Tacana,,
Tacana-19-370-1,,Tacana,19-370,hode pai,hode_pai,h o d e + p a i,,,,false,^h o d e _ p a i$,Tacana,,
Tacana-19-430-1,,Tacana,19-430,eme-baha-hi,eme-baha-hi,e m e + b a h a + h i,,,,false,^e m e - b a h a - h i$,Tacana,,
Tacana-19-450-1,,Tacana,19-450,kʷac̷a-sia-,kʷac̷a-sia-,kʷ a tʃ a + s i a,,,,false,^kʷ a c̷ a - s i a -$,Tacana,,
Tacana-19-460-1,,Tacana,19-460,atasai-da,atasai-da,a t a s a i + d a,,,,false,^a t a s a i - d a$,Tacana,,
Tacana-19-470-1,,Tacana,19-470,ď̶ehi -tia-,ď̶ehi_-tia-,dt e h i + t i a,,,,false,^ď̶ e h i _- t i a -$,Tacana,,
Tacana-19-510-1,,Tacana,19-510,epere-hi; e-boke-hi,epere-hi,e p e ɾ e + h i,,,,false,^e p e r e - h i$,Tacana,,
Tacana-19-510-2,,Tacana,19-510,epere-hi; e-boke-hi,e-boke-hi,e + b o k e + h i,,,,false,^e - b o k e - h i$,Tacana,,
Tacana-19-520-1,,Tacana,19-520,doininiba-hi; mahai,doininiba-hi,d o i n i n i b a + h i,,,,false,^d o i n i n i b a - h i$,Tacana,,
Tacana-19-520-2,,Tacana,19-520,doininiba-hi; mahai,mahai,m a h a i,,,,false,^m a h a i$,Tacana,,
Tacana-19-540-1,,Tacana,19-540,anihi edoe,anihi_edoe,a n i h i + e d o e,,,,false,^a n i h i _ e d o e$,Tacana,,
Tacana-19-550-1,,Tacana,19-550,[wira-koča],wira-koča,w i ɾ a + k o tʃ a,,,,true,^w i r a - k o č a$,Tacana,,
Tacana-19-580-1,,Tacana,19-580,c̷awa-,c̷awa-,tʃ a w a,,,,false,^c̷ a w a -$,Tacana,,
Tacana-19-610-1,,Tacana,19-610,habaweneti-,habaweneti-,h a b a w e n e t i,,,,false,^h a b a w e n e t i -$,Tacana,,
Tacana-19-620-1,,Tacana,19-620,tisi-tisi-,tisi-tisi-,t i s i + t i s i,,,,false,^t i s i - t i s i -$,Tacana,,
Tacana-19-650-1,,Tacana,19-650,c̷o-tiyo-; c̷o-,c̷o-tiyo-,tʃ o + t i j o,,,,false,^c̷ o - t i y o -$,Tacana,,
Tacana-19-650-2,,Tacana,19-650,c̷o-tiyo-; c̷o-,c̷o-,tʃ o,,,,false,^c̷ o -$,Tacana,,
Tacana-19-720-1,,Tacana,19-720,e-pona čoa maðada,e-pona_čoa_maðada,e + p o n a + tʃ o a + m a ð a d a,,,,false,^e - p o n a _ č o a _ m a ð a d a$,Tacana,,
Tacana-20-110-1,,Tacana,20-110,ha-iče-ti-,ha-iče-ti-,h a + i tʃ e + t i,,,,false,^h a - i č e - t i -$,Tacana,,
Tacana-20-130-1,,Tacana,20-130,ha-mahai-ti-,ha-mahai-ti-,h a + m a h a i + t i,,,,false,^h a - m a h a i - t i -$,Tacana,,
Tacana-20-170-1,,Tacana,20-170,baba ekʷai,baba_ekʷai,b a b a + e kʷ a i,,,,false,^b a b a _ e kʷ a i$,Tacana,,
Tacana-20-210-1,,Tacana,20-210,mec̷e,mec̷e,m e tʃ e,,,,false,^m e c̷ e$,Tacana,,
Tacana-20-220-1,,Tacana,20-220,ðohe,ðohe,ð o h e,,,,false,^ð o h e$,Tacana,,
Tacana-20-240-1,,Tacana,20-240,pisa-c̷oe,pisa-c̷oe,p i s a + tʃ o e,,,,false,^p i s a - c̷ o e$,Tacana,,
Tacana-20-250-1,,Tacana,20-250,pisa,pisa,p i s a,,,,false,^p i s a$,Tacana,,
Tacana-20-260-1,,Tacana,20-260,eðoto-hi; eď̶akʷa-hi,eðoto-hi,e ð o t o + h i,,,,false,^e ð o t o - h i$,Tacana,,
Tacana-20-260-2,,Tacana,20-260,eðoto-hi; eď̶akʷa-hi,eď̶akʷa-hi,e dt a kʷ a + h i,,,,false,^e ď̶ a kʷ a - h i$,Tacana,,
Tacana-20-410-1,,Tacana,20-410,-biabaeha-; ha-toče-ti-,-biabaeha-,b i a b a e h a,,,,false,^- b i a b a e h a -$,Tacana,,
Tacana-20-410-2,,Tacana,20-410,-biabaeha-; ha-toče-ti-,ha-toče-ti-,h a + t o tʃ e + t i,,,,false,^h a - t o č e - t i -$,Tacana,,
Tacana-20-440-1,,Tacana,20-440,-bia-netia-,-bia-netia-,b i a + n e t i a,,,,false,^- b i a - n e t i a -$,Tacana,,
Tacana-20-470-1,,Tacana,20-470,ina-hihi,ina-hihi,i n a + h i h i,,,,false,^i n a - h i h i$,Tacana,,
Tacana-20-490-1,,Tacana,20-490,kawaširi,kawaširi,k a w a ʃ i ɾ i,,,,false,^k a w a š i r i$,Tacana,,
Tacana-20-510-1,,Tacana,20-510,esia pohi; -bia-tehe-,esia_pohi,e s i a + p o h i,,,,false,^e s i a _ p o h i$,Tacana,,
Tacana-20-510-2,,Tacana,20-510,esia pohi; -bia-tehe-,-bia-tehe-,b i a + t e h e,,,,false,^- b i a - t e h e -$,Tacana,,
Tacana-20-520-1,,Tacana,20-520,esia-hi,esia-hi,e s i a + h i,,,,false,^e s i a - h i$,Tacana,,
Tacana-20-540-1,,Tacana,20-540,ď̶ohoho,ď̶ohoho,dt o h o h o,,,,false,^ď̶ o h o h o$,Tacana,,
Tacana-20-550-1,,Tacana,20-550,ðiro-(h)i; ď̶oto,ðiro-i,ð i ɾ o + i,,,,false,^ð i r o - i$,Tacana,,
Tacana-20-550-2,,Tacana,20-550,ðiro-(h)i; ď̶oto,ď̶oto,dt o t o,,,,false,^ď̶ o t o$,Tacana,,
Tacana-20-610-1,,Tacana,20-610,aseaseti-,aseaseti-,a s e a s e t i,,,,false,^a s e a s e t i -$,Tacana,,
Tacana-20-620-1,,Tacana,20-620,mec̷e -noro-; sia-; maraka-,mec̷e_-noro-,m e tʃ e + n o ɾ o,,,,false,^m e c̷ e _- n o r o -$,Tacana,,
Tacana-20-620-2,,Tacana,20-620,mec̷e -noro-; sia-; maraka-,sia-,s i a,,,,false,^s i a -$,Tacana,,
